release_id,benchmark_slug,group,orbit_category,reported,reported_value,source_tier,source_url,source_date,variant_name,prior_model_reported,prior_source_url,coder,flagged_for_review,notes,organization,model_name,release_date,family_id,family_rank,prior_release,prior_model_name,n_benchmarks_scored,independent_score,benchmark_name,benchmark_release_date,reverse_gap
Z.ai (Zhipu AI) | GLM-5.2 | 2026-06-16,webdev_arena,eligible,H,0,,1.0,https://huggingface.co/zai-org/GLM-5.2/raw/main/README.md,2026-06-16,,,,kevin,,,Z.ai (Zhipu AI),GLM-5.2,2026-06-16,Z.ai (Zhipu AI) / GLM,6,,GLM-5.1,22,1593.25,webdev_arena,2024-12-10,+aime_2026|+frontierswe|+hle|+hle_with_tools|+hmmt_feb_2026|+hmmt_nov_2025|+imoanswerbench|+mcp_atlas|+nl2repo|+programbench|+swe_bench_pro|+swe_marathon|+terminal_bench_2_1|+tool_decathlon
Z.ai (Zhipu AI) | GLM-5.2 | 2026-06-16,weirdml,eligible,H,0,,1.0,https://huggingface.co/zai-org/GLM-5.2/raw/main/README.md,2026-06-16,,,,kevin,,,Z.ai (Zhipu AI),GLM-5.2,2026-06-16,Z.ai (Zhipu AI) / GLM,6,,GLM-5.1,22,0.7012,WeirdML,2025-01-16,+aime_2026|+frontierswe|+hle|+hle_with_tools|+hmmt_feb_2026|+hmmt_nov_2025|+imoanswerbench|+mcp_atlas|+nl2repo|+programbench|+swe_bench_pro|+swe_marathon|+terminal_bench_2_1|+tool_decathlon
Z.ai (Zhipu AI) | GLM-4.6 | 2025-09-30,ale_bench,eligible,H,0,,1.0,https://huggingface.co/zai-org/GLM-4.6/raw/main/README.md,2025-09-30,,,,kevin,,,"Z.ai (Zhipu AI),Tsinghua University",GLM-4.6,2025-09-30,Z.ai (Zhipu AI) / GLM,2,,GLM-4.5,8,340.82,ale_bench,2025-06-10,+aime_25|+browsecomp|+gpqa|+hle|+livecodebench_v6|+swe_bench_verified|+tau2_bench
Z.ai (Zhipu AI) | GLM-4.6 | 2025-09-30,frontiermath,eligible,G,0,,1.0,https://huggingface.co/zai-org/GLM-4.6/raw/main/README.md,2025-09-30,,,,kevin,,,"Z.ai (Zhipu AI),Tsinghua University",GLM-4.6,2025-09-30,Z.ai (Zhipu AI) / GLM,2,,GLM-4.5,8,0.0381944444444444,FrontierMath-2025-02-28-Private,2025-02-28,+aime_25|+browsecomp|+gpqa|+hle|+livecodebench_v6|+swe_bench_verified|+tau2_bench
Z.ai (Zhipu AI) | GLM-4.6 | 2025-09-30,frontiermath_tier_4,eligible,H,0,,1.0,https://huggingface.co/zai-org/GLM-4.6/raw/main/README.md,2025-09-30,,,,kevin,,,"Z.ai (Zhipu AI),Tsinghua University",GLM-4.6,2025-09-30,Z.ai (Zhipu AI) / GLM,2,,GLM-4.5,8,0.0212765957446808,FrontierMath-Tier-4-2025-07-01-Private,2025-07-01,+aime_25|+browsecomp|+gpqa|+hle|+livecodebench_v6|+swe_bench_verified|+tau2_bench
Z.ai (Zhipu AI) | GLM-4.6 | 2025-09-30,scicode,eligible,H,0,,1.0,https://huggingface.co/zai-org/GLM-4.6/raw/main/README.md,2025-09-30,,,,kevin,,,"Z.ai (Zhipu AI),Tsinghua University",GLM-4.6,2025-09-30,Z.ai (Zhipu AI) / GLM,2,,GLM-4.5,8,0.384259259259259,scicode,2024-07-18,+aime_25|+browsecomp|+gpqa|+hle|+livecodebench_v6|+swe_bench_verified|+tau2_bench
Z.ai (Zhipu AI) | GLM-4.6 | 2025-09-30,terminalbench,eligible,A,1,40.5,1.0,https://huggingface.co/zai-org/GLM-4.6/raw/main/README.md,2025-09-30,,,,kevin,,,"Z.ai (Zhipu AI),Tsinghua University",GLM-4.6,2025-09-30,Z.ai (Zhipu AI) / GLM,2,,GLM-4.5,8,0.245,Terminal Bench,2025-05-19,+aime_25|+browsecomp|+gpqa|+hle|+livecodebench_v6|+swe_bench_verified|+tau2_bench
Z.ai (Zhipu AI) | GLM-4.6 | 2025-09-30,webdev_arena,eligible,H,0,,1.0,https://huggingface.co/zai-org/GLM-4.6/raw/main/README.md,2025-09-30,,,,kevin,,,"Z.ai (Zhipu AI),Tsinghua University",GLM-4.6,2025-09-30,Z.ai (Zhipu AI) / GLM,2,,GLM-4.5,8,1366.0,webdev_arena,2024-12-10,+aime_25|+browsecomp|+gpqa|+hle|+livecodebench_v6|+swe_bench_verified|+tau2_bench
xAI | Grok-2 | 2024-12-12,gpqa_diamond,eligible,A,1,56.0,2.0,https://x.ai/news/grok-2,2024-08-13,,,,kevin,1.0,,xAI,Grok-2,2024-12-12,xAI / Grok,1,,,8,0.5378787878787878,GPQA diamond,2023-11-20,+chatbot_arena_elo|+docvqa|+humaneval|+mathvista|+mmlu|+mmlu_pro|+mmmu
xAI | Grok-2 | 2024-12-12,live_bench,eligible,G,0,,2.0,https://x.ai/news/grok-2,2024-08-13,,,,kevin,1.0,,xAI,Grok-2,2024-12-12,xAI / Grok,1,,,8,54.3,live_bench,2024-06-27,+chatbot_arena_elo|+docvqa|+humaneval|+mathvista|+mmlu|+mmlu_pro|+mmmu
xAI | Grok-2 | 2024-12-12,math_level_5,eligible,C,1,76.1,2.0,https://x.ai/news/grok-2,2024-08-13,"MATH maj@1 full set, not the level-5 subset",,,kevin,1.0,,xAI,Grok-2,2024-12-12,xAI / Grok,1,,,8,0.6351963746223565,MATH level 5,2021-03-05,+chatbot_arena_elo|+docvqa|+humaneval|+mathvista|+mmlu|+mmlu_pro|+mmmu
xAI | Grok-2 | 2024-12-12,simplebench,eligible,H,0,,2.0,https://x.ai/news/grok-2,2024-08-13,,,,kevin,1.0,,xAI,Grok-2,2024-12-12,xAI / Grok,1,,,8,0.227,SimpleBench,2024-10-31,+chatbot_arena_elo|+docvqa|+humaneval|+mathvista|+mmlu|+mmlu_pro|+mmmu
xAI | Grok 3 | 2025-04-09,aider_polyglot,eligible,G,0,,2.0,https://x.ai/news/grok-3,2025-02-19,,,,kevin,1.0,,xAI,Grok 3,2025-04-09,xAI / Grok,2,,Grok-2,14,53.3,Aider polyglot,2024-12-21,+aime_24|+chatbot_arena_elo|+egoschema|+livecodebench|+loft_128k|+mmlu_pro|+mmmu|+simpleqa
xAI | Grok 3 | 2025-04-09,arc_agi,eligible,H,0,,2.0,https://x.ai/news/grok-3,2025-02-19,,,,kevin,1.0,,xAI,Grok 3,2025-04-09,xAI / Grok,2,,Grok-2,14,0.055,ARC-AGI,2019-11-05,+aime_24|+chatbot_arena_elo|+egoschema|+livecodebench|+loft_128k|+mmlu_pro|+mmmu|+simpleqa
xAI | Grok 3 | 2025-04-09,arc_agi_2,eligible,H,0,,2.0,https://x.ai/news/grok-3,2025-02-19,,,,kevin,1.0,,xAI,Grok 3,2025-04-09,xAI / Grok,2,,Grok-2,14,0.0,ARC-AGI-2,2025-03-24,+aime_24|+chatbot_arena_elo|+egoschema|+livecodebench|+loft_128k|+mmlu_pro|+mmmu|+simpleqa
xAI | Grok 3 | 2025-04-09,balrog,eligible,H,0,,2.0,https://x.ai/news/grok-3,2025-02-19,,,,kevin,1.0,,xAI,Grok 3,2025-04-09,xAI / Grok,2,,Grok-2,14,0.295,Balrog,2024-11-20,+aime_24|+chatbot_arena_elo|+egoschema|+livecodebench|+loft_128k|+mmlu_pro|+mmmu|+simpleqa
xAI | Grok 3 | 2025-04-09,fictionlivebench,eligible,H,0,,2.0,https://x.ai/news/grok-3,2025-02-19,,,,kevin,1.0,,xAI,Grok 3,2025-04-09,xAI / Grok,2,,Grok-2,14,0.583,Fiction.LiveBench,2025-02-21,+aime_24|+chatbot_arena_elo|+egoschema|+livecodebench|+loft_128k|+mmlu_pro|+mmmu|+simpleqa
xAI | Grok 3 | 2025-04-09,frontiermath,eligible,H,0,,2.0,https://x.ai/news/grok-3,2025-02-19,,,,kevin,1.0,,xAI,Grok 3,2025-04-09,xAI / Grok,2,,Grok-2,14,0.0379310344827586,FrontierMath-2025-02-28-Private,2025-02-28,+aime_24|+chatbot_arena_elo|+egoschema|+livecodebench|+loft_128k|+mmlu_pro|+mmmu|+simpleqa
xAI | Grok 3 | 2025-04-09,gpqa_diamond,eligible,A,1,75.4,2.0,https://x.ai/news/grok-3,2025-02-19,,Grok-2,https://x.ai/news/grok-2,kevin,1.0,,xAI,Grok 3,2025-04-09,xAI / Grok,2,xAI | Grok-2 | 2024-12-12,Grok-2,14,0.7575757575757576,GPQA diamond,2023-11-20,+aime_24|+chatbot_arena_elo|+egoschema|+livecodebench|+loft_128k|+mmlu_pro|+mmmu|+simpleqa
xAI | Grok 3 | 2025-04-09,lech_mazur_writing,eligible,H,0,,2.0,https://x.ai/news/grok-3,2025-02-19,,,,kevin,1.0,,xAI,Grok 3,2025-04-09,xAI / Grok,2,,Grok-2,14,7.64,Lech Mazur Writing,2025-01-31,+aime_24|+chatbot_arena_elo|+egoschema|+livecodebench|+loft_128k|+mmlu_pro|+mmmu|+simpleqa
xAI | Grok 3 | 2025-04-09,math_level_5,eligible,E,0,,2.0,https://x.ai/news/grok-3,2025-02-19,,Grok-2,https://x.ai/news/grok-2,kevin,1.0,,xAI,Grok 3,2025-04-09,xAI / Grok,2,xAI | Grok-2 | 2024-12-12,Grok-2,14,0.8874622356495468,MATH level 5,2021-03-05,+aime_24|+chatbot_arena_elo|+egoschema|+livecodebench|+loft_128k|+mmlu_pro|+mmmu|+simpleqa
xAI | Grok 3 | 2025-04-09,otis_mock_aime_2024_2025,eligible,H,0,,2.0,https://x.ai/news/grok-3,2025-02-19,,,,kevin,1.0,,xAI,Grok 3,2025-04-09,xAI / Grok,2,,Grok-2,14,0.5555555555555556,OTIS Mock AIME 2024-2025,2024-12-19,+aime_24|+chatbot_arena_elo|+egoschema|+livecodebench|+loft_128k|+mmlu_pro|+mmmu|+simpleqa
xAI | Grok 3 | 2025-04-09,simplebench,eligible,H,0,,2.0,https://x.ai/news/grok-3,2025-02-19,,,,kevin,1.0,,xAI,Grok 3,2025-04-09,xAI / Grok,2,,Grok-2,14,0.361,SimpleBench,2024-10-31,+aime_24|+chatbot_arena_elo|+egoschema|+livecodebench|+loft_128k|+mmlu_pro|+mmmu|+simpleqa
xAI | Grok 3 | 2025-04-09,weirdml,eligible,H,0,,2.0,https://x.ai/news/grok-3,2025-02-19,,,,kevin,1.0,,xAI,Grok 3,2025-04-09,xAI / Grok,2,,Grok-2,14,0.3724,WeirdML,2025-01-16,+aime_24|+chatbot_arena_elo|+egoschema|+livecodebench|+loft_128k|+mmlu_pro|+mmmu|+simpleqa
xAI | Grok 4 | 2025-07-09,aider_polyglot,eligible,G,0,,2.0,https://x.ai/news/grok-4,2025-07-09,,,,kevin,1.0,,xAI,Grok 4,2025-07-09,xAI / Grok,3,,Grok 3,22,79.6,Aider polyglot,2024-12-21,+aime_25|+hle|+hmmt_2025|+livecodebench|+usamo_2025|+vending_bench
xAI | Grok 4 | 2025-07-09,arc_agi,eligible,G,0,,2.0,https://x.ai/news/grok-4,2025-07-09,,,,kevin,1.0,,xAI,Grok 4,2025-07-09,xAI / Grok,3,,Grok 3,22,0.6667000000000001,ARC-AGI,2019-11-05,+aime_25|+hle|+hmmt_2025|+livecodebench|+usamo_2025|+vending_bench
xAI | Grok 4 | 2025-07-09,arc_agi_2,eligible,A,1,15.9,2.0,https://x.ai/news/grok-4,2025-07-09,,,,kevin,1.0,,xAI,Grok 4,2025-07-09,xAI / Grok,3,,Grok 3,22,0.15975,ARC-AGI-2,2025-03-24,+aime_25|+hle|+hmmt_2025|+livecodebench|+usamo_2025|+vending_bench
xAI | Grok 4 | 2025-07-09,balrog,eligible,H,0,,2.0,https://x.ai/news/grok-4,2025-07-09,,,,kevin,1.0,,xAI,Grok 4,2025-07-09,xAI / Grok,3,,Grok 3,22,0.436,Balrog,2024-11-20,+aime_25|+hle|+hmmt_2025|+livecodebench|+usamo_2025|+vending_bench
xAI | Grok 4 | 2025-07-09,cybench,eligible,G,0,,2.0,https://x.ai/news/grok-4,2025-07-09,,,,kevin,1.0,,xAI,Grok 4,2025-07-09,xAI / Grok,3,,Grok 3,22,0.43,Cybench,2024-08-15,+aime_25|+hle|+hmmt_2025|+livecodebench|+usamo_2025|+vending_bench
xAI | Grok 4 | 2025-07-09,deepresearchbench,eligible,H,0,,2.0,https://x.ai/news/grok-4,2025-07-09,,,,kevin,1.0,,xAI,Grok 4,2025-07-09,xAI / Grok,3,,Grok 3,22,0.479,DeepResearch Bench,2025-06-13,+aime_25|+hle|+hmmt_2025|+livecodebench|+usamo_2025|+vending_bench
xAI | Grok 4 | 2025-07-09,fictionlivebench,eligible,H,0,,2.0,https://x.ai/news/grok-4,2025-07-09,,,,kevin,1.0,,xAI,Grok 4,2025-07-09,xAI / Grok,3,,Grok 3,22,0.969,Fiction.LiveBench,2025-02-21,+aime_25|+hle|+hmmt_2025|+livecodebench|+usamo_2025|+vending_bench
xAI | Grok 4 | 2025-07-09,forecastbench,eligible,H,0,,2.0,https://x.ai/news/grok-4,2025-07-09,,,,kevin,1.0,,xAI,Grok 4,2025-07-09,xAI / Grok,3,,Grok 3,22,60.9,forecastbench,2024-09-30,+aime_25|+hle|+hmmt_2025|+livecodebench|+usamo_2025|+vending_bench
xAI | Grok 4 | 2025-07-09,frontiermath,eligible,G,0,,2.0,https://x.ai/news/grok-4,2025-07-09,,,,kevin,1.0,,xAI,Grok 4,2025-07-09,xAI / Grok,3,,Grok 3,22,0.196551724137931,FrontierMath-2025-02-28-Private,2025-02-28,+aime_25|+hle|+hmmt_2025|+livecodebench|+usamo_2025|+vending_bench
xAI | Grok 4 | 2025-07-09,frontiermath_tier_4,eligible,H,0,,2.0,https://x.ai/news/grok-4,2025-07-09,,,,kevin,1.0,,xAI,Grok 4,2025-07-09,xAI / Grok,3,,Grok 3,22,0.0208333333333333,FrontierMath-Tier-4-2025-07-01-Private,2025-07-01,+aime_25|+hle|+hmmt_2025|+livecodebench|+usamo_2025|+vending_bench
xAI | Grok 4 | 2025-07-09,geobench,eligible,H,0,,2.0,https://x.ai/news/grok-4,2025-07-09,,,,kevin,1.0,,xAI,Grok 4,2025-07-09,xAI / Grok,3,,Grok 3,22,2719.0,GeoBench,2025-03-01,+aime_25|+hle|+hmmt_2025|+livecodebench|+usamo_2025|+vending_bench
xAI | Grok 4 | 2025-07-09,gpqa_diamond,eligible,B,1,,2.0,https://x.ai/news/grok-4,2025-07-09,,Grok 3,https://x.ai/news/grok-3,kevin,1.0,,xAI,Grok 4,2025-07-09,xAI / Grok,3,xAI | Grok 3 | 2025-04-09,Grok 3,22,0.87,GPQA diamond,2023-11-20,+aime_25|+hle|+hmmt_2025|+livecodebench|+usamo_2025|+vending_bench
xAI | Grok 4 | 2025-07-09,lech_mazur_writing,eligible,G,0,,2.0,https://x.ai/news/grok-4,2025-07-09,,,,kevin,1.0,,xAI,Grok 4,2025-07-09,xAI / Grok,3,,Grok 3,22,7.69,Lech Mazur Writing,2025-01-31,+aime_25|+hle|+hmmt_2025|+livecodebench|+usamo_2025|+vending_bench
xAI | Grok 4 | 2025-07-09,metr_time_horizons,eligible,H,0,,2.0,https://x.ai/news/grok-4,2025-07-09,,,,kevin,1.0,,xAI,Grok 4,2025-07-09,xAI / Grok,3,,Grok 3,22,110.075251,METR Time Horizons,2025-03-19,+aime_25|+hle|+hmmt_2025|+livecodebench|+usamo_2025|+vending_bench
xAI | Grok 4 | 2025-07-09,otis_mock_aime_2024_2025,eligible,H,0,,2.0,https://x.ai/news/grok-4,2025-07-09,,,,kevin,1.0,,xAI,Grok 4,2025-07-09,xAI / Grok,3,,Grok 3,22,0.84,OTIS Mock AIME 2024-2025,2024-12-19,+aime_25|+hle|+hmmt_2025|+livecodebench|+usamo_2025|+vending_bench
xAI | Grok 4 | 2025-07-09,simplebench,eligible,H,0,,2.0,https://x.ai/news/grok-4,2025-07-09,,,,kevin,1.0,,xAI,Grok 4,2025-07-09,xAI / Grok,3,,Grok 3,22,0.605,SimpleBench,2024-10-31,+aime_25|+hle|+hmmt_2025|+livecodebench|+usamo_2025|+vending_bench
xAI | Grok 4 | 2025-07-09,terminalbench,eligible,G,0,,2.0,https://x.ai/news/grok-4,2025-07-09,,,,kevin,1.0,,xAI,Grok 4,2025-07-09,xAI / Grok,3,,Grok 3,22,0.272,Terminal Bench,2025-05-19,+aime_25|+hle|+hmmt_2025|+livecodebench|+usamo_2025|+vending_bench
xAI | Grok 4 | 2025-07-09,weirdml,eligible,H,0,,2.0,https://x.ai/news/grok-4,2025-07-09,,,,kevin,1.0,,xAI,Grok 4,2025-07-09,xAI / Grok,3,,Grok 3,22,0.4573,WeirdML,2025-01-16,+aime_25|+hle|+hmmt_2025|+livecodebench|+usamo_2025|+vending_bench
xAI | Grok 4.20 | 2026-02-17,ale_bench,eligible,H,0,,1.0,https://docs.x.ai/developers/release-notes,2026-03-10,,,,kevin,1.0,,xAI,Grok 4.20,2026-02-17,xAI / Grok,5,,Grok 4.1,16,1150.28,ale_bench,2025-06-10,
xAI | Grok 4.20 | 2026-02-17,arc_agi,eligible,G,0,,1.0,https://docs.x.ai/developers/release-notes,2026-03-10,,,,kevin,1.0,,xAI,Grok 4.20,2026-02-17,xAI / Grok,5,,Grok 4.1,16,0.895,ARC-AGI,2019-11-05,
xAI | Grok 4.20 | 2026-02-17,arc_agi_2,eligible,E,0,,1.0,https://docs.x.ai/developers/release-notes,2026-03-10,,Grok 4,https://x.ai/news/grok-4,kevin,1.0,,xAI,Grok 4.20,2026-02-17,xAI / Grok,5,xAI | Grok 4 | 2025-07-09,Grok 4.1,16,0.6514,ARC-AGI-2,2025-03-24,
xAI | Grok 4.20 | 2026-02-17,chess_puzzles,eligible,H,0,,1.0,https://docs.x.ai/developers/release-notes,2026-03-10,,,,kevin,1.0,,xAI,Grok 4.20,2026-02-17,xAI / Grok,5,,Grok 4.1,16,0.24,Chess Puzzles,2025-12-10,
xAI | Grok 4.20 | 2026-02-17,forecastbench,eligible,H,0,,1.0,https://docs.x.ai/developers/release-notes,2026-03-10,,,,kevin,1.0,,xAI,Grok 4.20,2026-02-17,xAI / Grok,5,,Grok 4.1,16,61.4,forecastbench,2024-09-30,
xAI | Grok 4.20 | 2026-02-17,gpqa_diamond,eligible,E,0,,1.0,https://docs.x.ai/developers/release-notes,2026-03-10,,Grok 4,https://x.ai/news/grok-4,kevin,1.0,,xAI,Grok 4.20,2026-02-17,xAI / Grok,5,xAI | Grok 4 | 2025-07-09,Grok 4.1,16,0.8933080808080808,GPQA diamond,2023-11-20,
xAI | Grok 4.20 | 2026-02-17,otis_mock_aime_2024_2025,eligible,H,0,,1.0,https://docs.x.ai/developers/release-notes,2026-03-10,,,,kevin,1.0,,xAI,Grok 4.20,2026-02-17,xAI / Grok,5,,Grok 4.1,16,0.9222222222222224,OTIS Mock AIME 2024-2025,2024-12-19,
xAI | Grok 4.20 | 2026-02-17,simpleqa_verified,eligible,H,0,,1.0,https://docs.x.ai/developers/release-notes,2026-03-10,,,,kevin,1.0,,xAI,Grok 4.20,2026-02-17,xAI / Grok,5,,Grok 4.1,16,0.351,SimpleQA Verified,2025-09-09,
xAI | Grok 4.20 | 2026-02-17,terminalbench,eligible,G,0,,1.0,https://docs.x.ai/developers/release-notes,2026-03-10,,,,kevin,1.0,,xAI,Grok 4.20,2026-02-17,xAI / Grok,5,,Grok 4.1,16,0.573,Terminal Bench,2025-05-19,
xAI | Grok 4.20 | 2026-02-17,vending_bench_2,eligible,G,0,,1.0,https://docs.x.ai/developers/release-notes,2026-03-10,,,,kevin,1.0,,xAI,Grok 4.20,2026-02-17,xAI / Grok,5,,Grok 4.1,16,4662.846666666667,vending_bench_2,2025-11-18,
xAI | Grok 4.20 | 2026-02-17,webdev_arena,eligible,H,0,,1.0,https://docs.x.ai/developers/release-notes,2026-03-10,,,,kevin,1.0,,xAI,Grok 4.20,2026-02-17,xAI / Grok,5,,Grok 4.1,16,1395.18,webdev_arena,2024-12-10,
xAI | Grok 4.20 | 2026-02-17,weirdml,eligible,H,0,,1.0,https://docs.x.ai/developers/release-notes,2026-03-10,,,,kevin,1.0,,xAI,Grok 4.20,2026-02-17,xAI / Grok,5,,Grok 4.1,16,0.5226,WeirdML,2025-01-16,
xAI | Grok 4.5 | 2026-07-08,ale_bench,eligible,H,0,,2.0,https://x.ai/news/grok-4-5,2026-07-16,,,,kevin,1.0,,xAI,Grok 4.5,2026-07-08,xAI / Grok,6,,Grok 4.20,23,1309.28,ale_bench,2025-06-10,+deepswe_1_0|+swe_bench_pro|+swe_marathon|+terminal_bench_2_1
xAI | Grok 4.5 | 2026-07-08,apex_agents,eligible,G,0,,2.0,https://x.ai/news/grok-4-5,2026-07-16,,,,kevin,1.0,,xAI,Grok 4.5,2026-07-08,xAI / Grok,6,,Grok 4.20,23,0.342,APEX-Agents,2026-01-20,+deepswe_1_0|+swe_bench_pro|+swe_marathon|+terminal_bench_2_1
xAI | Grok 4.5 | 2026-07-08,arc_agi,eligible,H,0,,2.0,https://x.ai/news/grok-4-5,2026-07-16,,,,kevin,1.0,,xAI,Grok 4.5,2026-07-08,xAI / Grok,6,,Grok 4.20,23,0.8717,ARC-AGI,2019-11-05,+deepswe_1_0|+swe_bench_pro|+swe_marathon|+terminal_bench_2_1
xAI | Grok 4.5 | 2026-07-08,arc_agi_2,eligible,E,0,,2.0,https://x.ai/news/grok-4-5,2026-07-16,,Grok 4,https://x.ai/news/grok-4,kevin,1.0,,xAI,Grok 4.5,2026-07-08,xAI / Grok,6,xAI | Grok 4 | 2025-07-09,Grok 4.20,23,0.5264,ARC-AGI-2,2025-03-24,+deepswe_1_0|+swe_bench_pro|+swe_marathon|+terminal_bench_2_1
xAI | Grok 4.5 | 2026-07-08,chess_puzzles,eligible,H,0,,2.0,https://x.ai/news/grok-4-5,2026-07-16,,,,kevin,1.0,,xAI,Grok 4.5,2026-07-08,xAI / Grok,6,,Grok 4.20,23,0.36,Chess Puzzles,2025-12-10,+deepswe_1_0|+swe_bench_pro|+swe_marathon|+terminal_bench_2_1
xAI | Grok 4.5 | 2026-07-08,critpt,eligible,G,0,,2.0,https://x.ai/news/grok-4-5,2026-07-16,,,,kevin,1.0,,xAI,Grok 4.5,2026-07-08,xAI / Grok,6,,Grok 4.20,23,0.154285714285714,CritPt,2025-09-30,+deepswe_1_0|+swe_bench_pro|+swe_marathon|+terminal_bench_2_1
xAI | Grok 4.5 | 2026-07-08,deepswe,eligible,C,1,53,2.0,https://x.ai/news/grok-4-5,2026-07-16,DeepSWE 1.1 mini-swe-agent harness,,,kevin,1.0,,xAI,Grok 4.5,2026-07-08,xAI / Grok,6,,Grok 4.20,23,0.5376106194690266,DeepSWE,2025-07-02,+deepswe_1_0|+swe_bench_pro|+swe_marathon|+terminal_bench_2_1
xAI | Grok 4.5 | 2026-07-08,gpqa_diamond,eligible,E,0,,2.0,https://x.ai/news/grok-4-5,2026-07-16,,Grok 4,https://x.ai/news/grok-4,kevin,1.0,,xAI,Grok 4.5,2026-07-08,xAI / Grok,6,xAI | Grok 4 | 2025-07-09,Grok 4.20,23,0.9343434343434344,GPQA diamond,2023-11-20,+deepswe_1_0|+swe_bench_pro|+swe_marathon|+terminal_bench_2_1
xAI | Grok 4.5 | 2026-07-08,otis_mock_aime_2024_2025,eligible,H,0,,2.0,https://x.ai/news/grok-4-5,2026-07-16,,,,kevin,1.0,,xAI,Grok 4.5,2026-07-08,xAI / Grok,6,,Grok 4.20,23,0.9777777777777776,OTIS Mock AIME 2024-2025,2024-12-19,+deepswe_1_0|+swe_bench_pro|+swe_marathon|+terminal_bench_2_1
xAI | Grok 4.5 | 2026-07-08,posttrainbench,eligible,G,0,,2.0,https://x.ai/news/grok-4-5,2026-07-16,,,,kevin,1.0,,xAI,Grok 4.5,2026-07-08,xAI / Grok,6,,Grok 4.20,23,0.2345,PostTrainBench,2026-03-09,+deepswe_1_0|+swe_bench_pro|+swe_marathon|+terminal_bench_2_1
xAI | Grok 4.5 | 2026-07-08,scicode,eligible,G,0,,2.0,https://x.ai/news/grok-4-5,2026-07-16,,,,kevin,1.0,,xAI,Grok 4.5,2026-07-08,xAI / Grok,6,,Grok 4.20,23,0.540509259259259,scicode,2024-07-18,+deepswe_1_0|+swe_bench_pro|+swe_marathon|+terminal_bench_2_1
xAI | Grok 4.5 | 2026-07-08,simplebench,eligible,H,0,,2.0,https://x.ai/news/grok-4-5,2026-07-16,,,,kevin,1.0,,xAI,Grok 4.5,2026-07-08,xAI / Grok,6,,Grok 4.20,23,0.7,SimpleBench,2024-10-31,+deepswe_1_0|+swe_bench_pro|+swe_marathon|+terminal_bench_2_1
xAI | Grok 4.5 | 2026-07-08,simpleqa_verified,eligible,H,0,,2.0,https://x.ai/news/grok-4-5,2026-07-16,,,,kevin,1.0,,xAI,Grok 4.5,2026-07-08,xAI / Grok,6,,Grok 4.20,23,0.535,SimpleQA Verified,2025-09-09,+deepswe_1_0|+swe_bench_pro|+swe_marathon|+terminal_bench_2_1
xAI | Grok 4.5 | 2026-07-08,vending_bench_2,eligible,H,0,,2.0,https://x.ai/news/grok-4-5,2026-07-16,,,,kevin,1.0,,xAI,Grok 4.5,2026-07-08,xAI / Grok,6,,Grok 4.20,23,3887.4259999999986,vending_bench_2,2025-11-18,+deepswe_1_0|+swe_bench_pro|+swe_marathon|+terminal_bench_2_1
xAI | Grok 4.5 | 2026-07-08,webdev_arena,eligible,G,0,,2.0,https://x.ai/news/grok-4-5,2026-07-16,,,,kevin,1.0,,xAI,Grok 4.5,2026-07-08,xAI / Grok,6,,Grok 4.20,23,1550.5,webdev_arena,2024-12-10,+deepswe_1_0|+swe_bench_pro|+swe_marathon|+terminal_bench_2_1
xAI | Grok 4.5 | 2026-07-08,weirdml,eligible,H,0,,2.0,https://x.ai/news/grok-4-5,2026-07-16,,,,kevin,1.0,,xAI,Grok 4.5,2026-07-08,xAI / Grok,6,,Grok 4.20,23,0.4643,WeirdML,2025-01-16,+deepswe_1_0|+swe_bench_pro|+swe_marathon|+terminal_bench_2_1
xAI | Grok 4.6 | 2026-08-12,ale_bench,eligible,H,0,,2.0,https://x.ai/news/grok-4-6,2026-08-12,,,,kevin,1.0,,xAI,Grok 4.6,2026-08-12,xAI / Grok,7,,Grok 4.5,18,1508.08,ale_bench,2025-06-10,+aa_briefcase|+aa_intelligence_index|+apex_swe|+frontiercode_v1_1|+gdpval_aa_v2|+harvey_lab|+terminal_bench_v3_0
xAI | Grok 4.6 | 2026-08-12,apex_agents,eligible,A,1,57.5,2.0,https://x.ai/news/grok-4-6,2026-08-12,,,,kevin,1.0,,xAI,Grok 4.6,2026-08-12,xAI / Grok,7,,Grok 4.5,18,0.412,APEX-Agents,2026-01-20,+aa_briefcase|+aa_intelligence_index|+apex_swe|+frontiercode_v1_1|+gdpval_aa_v2|+harvey_lab|+terminal_bench_v3_0
xAI | Grok 4.6 | 2026-08-12,arc_agi,eligible,H,0,,2.0,https://x.ai/news/grok-4-6,2026-08-12,,,,kevin,1.0,,xAI,Grok 4.6,2026-08-12,xAI / Grok,7,,Grok 4.5,18,0.875,ARC-AGI,2019-11-05,+aa_briefcase|+aa_intelligence_index|+apex_swe|+frontiercode_v1_1|+gdpval_aa_v2|+harvey_lab|+terminal_bench_v3_0
xAI | Grok 4.6 | 2026-08-12,arc_agi_2,eligible,E,0,,2.0,https://x.ai/news/grok-4-6,2026-08-12,,Grok 4,https://x.ai/news/grok-4,kevin,1.0,,xAI,Grok 4.6,2026-08-12,xAI / Grok,7,xAI | Grok 4 | 2025-07-09,Grok 4.5,18,0.6708333333333333,ARC-AGI-2,2025-03-24,+aa_briefcase|+aa_intelligence_index|+apex_swe|+frontiercode_v1_1|+gdpval_aa_v2|+harvey_lab|+terminal_bench_v3_0
